sample_id	sample_type	sample_order	raw_file	extraction_date	acquisition_date	lc_column_id
11399011003	Sample	199	B0171_MoTrPAC_Tranche2_HumanMuscle_HP-11399011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12087021003	Sample	200	B0172_MoTrPAC_Tranche2_HumanMuscle_HP-12087021003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12087011003	Sample	201	B0173_MoTrPAC_Tranche2_HumanMuscle_HP-12087011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11361021003	Sample	203	B0175_MoTrPAC_Tranche2_HumanMuscle_HP-11361021003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11361041003	Sample	204	B0176_MoTrPAC_Tranche2_HumanMuscle_HP-11361041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11361011003	Sample	205	B0177_MoTrPAC_Tranche2_HumanMuscle_HP-11361011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11992011003	Sample	206	B0178_MoTrPAC_Tranche2_HumanMuscle_HP-11992011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11992031003	Sample	207	B0179_MoTrPAC_Tranche2_HumanMuscle_HP-11992031003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11822041003	Sample	208	B0180_MoTrPAC_Tranche2_HumanMuscle_HP-11822041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
QC_PREFA10	QC-DriftCorrection	209	B0180a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA10.raw	2024-10-01	2024-10-06	186002015_01133320818721
QC_PREFB10	QC-Pooled	210	B0180b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB10.raw	2024-10-01	2024-10-06	186002015_01133320818721
11822011003	Sample	211	B0181_MoTrPAC_Tranche2_HumanMuscle_HP-11822011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12644031003	Sample	212	B0182_MoTrPAC_Tranche2_HumanMuscle_HP-12644031003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12644011003	Sample	213	B0183_MoTrPAC_Tranche2_HumanMuscle_HP-12644011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12118011003	Sample	214	B0184_MoTrPAC_Tranche2_HumanMuscle_HP-12118011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12118041003	Sample	215	B0185_MoTrPAC_Tranche2_HumanMuscle_HP-12118041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12136011003	Sample	216	B0186_MoTrPAC_Tranche2_HumanMuscle_HP-12136011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12136041003	Sample	217	B0187_MoTrPAC_Tranche2_HumanMuscle_HP-12136041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11948041003	Sample	218	B0188_MoTrPAC_Tranche2_HumanMuscle_HP-11948041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11948011003	Sample	219	B0189_MoTrPAC_Tranche2_HumanMuscle_HP-11948011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11568011003	Sample	220	B0190_MoTrPAC_Tranche2_HumanMuscle_HP-11568011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11568041003	Sample	221	B0191_MoTrPAC_Tranche2_HumanMuscle_HP-11568041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11039021003	Sample	222	B0192_MoTrPAC_Tranche2_HumanMuscle_HP-11039021003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11039041003	Sample	223	B0193_MoTrPAC_Tranche2_HumanMuscle_HP-11039041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11039011003	Sample	224	B0194_MoTrPAC_Tranche2_HumanMuscle_HP-11039011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11039031003	Sample	225	B0195_MoTrPAC_Tranche2_HumanMuscle_HP-11039031003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11595031003	Sample	226	B0196_MoTrPAC_Tranche2_HumanMuscle_HP-11595031003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11595011003	Sample	227	B0197_MoTrPAC_Tranche2_HumanMuscle_HP-11595011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11595041003	Sample	228	B0198_MoTrPAC_Tranche2_HumanMuscle_HP-11595041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11595021003	Sample	229	B0199_MoTrPAC_Tranche2_HumanMuscle_HP-11595021003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11545041003	Sample	230	B0200_MoTrPAC_Tranche2_HumanMuscle_HP-11545041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
QC_PREFA11	QC-DriftCorrection	231	B0200a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA11.raw	2024-10-01	2024-10-06	186002015_01133320818721
QC_PREFB11	QC-Pooled	232	B0200b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB11.raw	2024-10-01	2024-10-06	186002015_01133320818721
11545021003	Sample	233	B0201_MoTrPAC_Tranche2_HumanMuscle_HP-11545021003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11545011003	Sample	234	B0202_MoTrPAC_Tranche2_HumanMuscle_HP-11545011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11545031003	Sample	235	B0203_MoTrPAC_Tranche2_HumanMuscle_HP-11545031003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12137011003	Sample	236	B0204_MoTrPAC_Tranche2_HumanMuscle_HP-12137011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
12137041003	Sample	237	B0205_MoTrPAC_Tranche2_HumanMuscle_HP-12137041003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11119011003	Sample	238	B0206_MoTrPAC_Tranche2_HumanMuscle_HP-11119011003.raw	2024-10-01	2024-10-06	186002015_01133320818721
11620021003	Sample	239	B0207_MoTrPAC_Tranche2_HumanMuscle_HP-11620021003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11620011003	Sample	240	B0208_MoTrPAC_Tranche2_HumanMuscle_HP-11620011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11620041003	Sample	241	B0209_MoTrPAC_Tranche2_HumanMuscle_HP-11620041003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11734041003	Sample	242	B0210_MoTrPAC_Tranche2_HumanMuscle_HP-11734041003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11734011003	Sample	243	B0211_MoTrPAC_Tranche2_HumanMuscle_HP-11734011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12043011003	Sample	244	B0212_MoTrPAC_Tranche2_HumanMuscle_HP-12043011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12043021003	Sample	245	B0213_MoTrPAC_Tranche2_HumanMuscle_HP-12043021003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12251041003	Sample	246	B0214_MoTrPAC_Tranche2_HumanMuscle_HP-12251041003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12251011003	Sample	247	B0215_MoTrPAC_Tranche2_HumanMuscle_HP-12251011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11843021003	Sample	248	B0216_MoTrPAC_Tranche2_HumanMuscle_HP-11843021003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11843011003	Sample	249	B0217_MoTrPAC_Tranche2_HumanMuscle_HP-11843011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12009011003	Sample	250	B0218_MoTrPAC_Tranche2_HumanMuscle_HP-12009011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
12009021003	Sample	251	B0219_MoTrPAC_Tranche2_HumanMuscle_HP-12009021003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11177031003	Sample	252	B0220_MoTrPAC_Tranche2_HumanMuscle_HP-11177031003.raw	2024-10-01	2024-10-07	186002015_01133320818721
QC_PREFA12	QC-DriftCorrection	253	B0220a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA12.raw	2024-10-01	2024-10-07	186002015_01133320818721
QC_PREFB12	QC-Pooled	254	B0220b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB12.raw	2024-10-01	2024-10-07	186002015_01133320818721
11177041003	Sample	255	B0221_MoTrPAC_Tranche2_HumanMuscle_HP-11177041003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11177011003	Sample	256	B0222_MoTrPAC_Tranche2_HumanMuscle_HP-11177011003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11177021003	Sample	257	B0223_MoTrPAC_Tranche2_HumanMuscle_HP-11177021003.raw	2024-10-01	2024-10-07	186002015_01133320818721
11804021003	Sample	258	B0224_MoTrPAC_Tranche2_HumanMuscle_HP-11804021003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11804031003	Sample	259	B0225_MoTrPAC_Tranche2_HumanMuscle_HP-11804031003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11804041003	Sample	260	B0226_MoTrPAC_Tranche2_HumanMuscle_HP-11804041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11804011003	Sample	261	B0227_MoTrPAC_Tranche2_HumanMuscle_HP-11804011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11121011003	Sample	262	B0228_MoTrPAC_Tranche2_HumanMuscle_HP-11121011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
12001011003	Sample	263	B0229_MoTrPAC_Tranche2_HumanMuscle_HP-12001011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
12001041003	Sample	264	B0230_MoTrPAC_Tranche2_HumanMuscle_HP-12001041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
12169041003	Sample	265	B0231_MoTrPAC_Tranche2_HumanMuscle_HP-12169041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
12169011003	Sample	266	B0232_MoTrPAC_Tranche2_HumanMuscle_HP-12169011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11557021003	Sample	267	B0233_MoTrPAC_Tranche2_HumanMuscle_HP-11557021003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11557011003	Sample	268	B0234_MoTrPAC_Tranche2_HumanMuscle_HP-11557011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11140011003	Sample	269	B0235_MoTrPAC_Tranche2_HumanMuscle_HP-11140011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11965041003	Sample	270	B0236_MoTrPAC_Tranche2_HumanMuscle_HP-11965041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11965011003	Sample	271	B0237_MoTrPAC_Tranche2_HumanMuscle_HP-11965011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11870041003	Sample	272	B0238_MoTrPAC_Tranche2_HumanMuscle_HP-11870041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11870011003	Sample	273	B0239_MoTrPAC_Tranche2_HumanMuscle_HP-11870011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
12007041003	Sample	274	B0240_MoTrPAC_Tranche2_HumanMuscle_HP-12007041003.raw	2024-10-03	2024-10-07	186002015_01133320818721
QC_PREFA13	QC-DriftCorrection	275	B0240a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA13.raw	2024-10-01	2024-10-07	186002015_01133320818721
QC_PREFB13	QC-Pooled	276	B0240b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB13.raw	2024-10-01	2024-10-07	186002015_01133320818721
12007011003	Sample	277	B0241_MoTrPAC_Tranche2_HumanMuscle_HP-12007011003.raw	2024-10-03	2024-10-07	186002015_01133320818721
11361031003	Sample	278	B0241a_RI_B0174_MoTrPAC_Tranche2_HumanMuscle_HP-11361031003.raw	2024-10-01	2024-10-07	186002015_01133320818721
QC_Fref01	QC-Reference	279	B0241c_MoTrPAC_Tranche1_HumanMuscle_HP-Fref01.raw	2024-10-07	2024-10-07	186002015_01133320818721
QC_Fref02	QC-Reference	280	B0241d_MoTrPAC_Tranche1_HumanMuscle_HP-Fref02.raw	2024-10-07	2024-10-07	186002015_01133320818721
QC_Mref01	QC-Reference	281	B0241e_MoTrPAC_Tranche1_HumanMuscle_HP-Mref01.raw	2024-10-07	2024-10-07	186002015_01133320818721
QC_Fref03	QC-Reference	282	B0241f_MoTrPAC_Tranche1_HumanMuscle_HP-Fref03.raw	2024-10-07	2024-10-07	186002015_01133320818721
QC_Fref04	QC-Reference	283	B0241g_MoTrPAC_Tranche1_HumanMuscle_HP-Fref04.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref05	QC-Reference	284	B0241h_MoTrPAC_Tranche1_HumanMuscle_HP-Fref05.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref02	QC-Reference	285	B0241i_MoTrPAC_Tranche1_HumanMuscle_HP-Mref02.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref03	QC-Reference	286	B0241j_MoTrPAC_Tranche1_HumanMuscle_HP-Mref03.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref04	QC-Reference	287	B0241k_MoTrPAC_Tranche1_HumanMuscle_HP-Mref04.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref05	QC-Reference	288	B0241l_MoTrPAC_Tranche1_HumanMuscle_HP-Mref05.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref06	QC-Reference	289	B0241m_MoTrPAC_Tranche1_HumanMuscle_HP-Fref06.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref07	QC-Reference	290	B0241n_MoTrPAC_Tranche1_HumanMuscle_HP-Fref07.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref06	QC-Reference	291	B0241o_MoTrPAC_Tranche1_HumanMuscle_HP-Mref06.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref08	QC-Reference	292	B0241p_MoTrPAC_Tranche1_HumanMuscle_HP-Fref08.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref09	QC-Reference	293	B0241q_MoTrPAC_Tranche1_HumanMuscle_HP-Fref09.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref07	QC-Reference	294	B0241r_MoTrPAC_Tranche1_HumanMuscle_HP-Mref07.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref08	QC-Reference	295	B0241s_MoTrPAC_Tranche1_HumanMuscle_HP-Mref08.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Fref10	QC-Reference	296	B0241t_MoTrPAC_Tranche1_HumanMuscle_HP-Fref10.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref09	QC-Reference	297	B0241u_MoTrPAC_Tranche1_HumanMuscle_HP-Mref09.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_Mref10	QC-Reference	298	B0241v_MoTrPAC_Tranche1_HumanMuscle_HP-Mref10.raw	2024-10-07	2024-10-08	186002015_01133320818721
12015031003	Sample	299	B0242_MoTrPAC_Tranche2_HumanMuscle_HP-12015031003.raw	2024-10-07	2024-10-08	186002015_01133320818721
12015021003	Sample	300	B0243_MoTrPAC_Tranche2_HumanMuscle_HP-12015021003.raw	2024-10-07	2024-10-08	186002015_01133320818721
12015011003	Sample	301	B0244_MoTrPAC_Tranche2_HumanMuscle_HP-12015011003.raw	2024-10-07	2024-10-08	186002015_01133320818721
12015041003	Sample	302	B0245_MoTrPAC_Tranche2_HumanMuscle_HP-12015041003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11529021003	Sample	303	B0246_MoTrPAC_Tranche2_HumanMuscle_HP-11529021003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11529041003	Sample	304	B0247_MoTrPAC_Tranche2_HumanMuscle_HP-11529041003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11529011003	Sample	305	B0248_MoTrPAC_Tranche2_HumanMuscle_HP-11529011003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11529031003	Sample	306	B0249_MoTrPAC_Tranche2_HumanMuscle_HP-11529031003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11383041003	Sample	307	B0250_MoTrPAC_Tranche2_HumanMuscle_HP-11383041003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11383011003	Sample	308	B0251_MoTrPAC_Tranche2_HumanMuscle_HP-11383011003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11383031003	Sample	309	B0252_MoTrPAC_Tranche2_HumanMuscle_HP-11383031003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11383021003	Sample	310	B0253_MoTrPAC_Tranche2_HumanMuscle_HP-11383021003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11680041003	Sample	311	B0254_MoTrPAC_Tranche2_HumanMuscle_HP-11680041003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11680011003	Sample	312	B0255_MoTrPAC_Tranche2_HumanMuscle_HP-11680011003.raw	2024-10-07	2024-10-08	186002015_01133320818721
12058031003	Sample	313	B0256_MoTrPAC_Tranche2_HumanMuscle_HP-12058031003.raw	2024-10-07	2024-10-08	186002015_01133320818721
12058011003	Sample	314	B0257_MoTrPAC_Tranche2_HumanMuscle_HP-12058011003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11411021003	Sample	315	B0258_MoTrPAC_Tranche2_HumanMuscle_HP-11411021003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11411031003	Sample	316	B0259_MoTrPAC_Tranche2_HumanMuscle_HP-11411031003.raw	2024-10-07	2024-10-08	186002015_01133320818721
11411041003	Sample	317	B0260_MoTrPAC_Tranche2_HumanMuscle_HP-11411041003.raw	2024-10-07	2024-10-08	186002015_01133320818721
QC_PREFA14	QC-DriftCorrection	322	B0260a_RI_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA14.raw	2024-10-01	2024-10-09	186002015_01133320818721
QC_PREFB14	QC-Pooled	323	B0260b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB14.raw	2024-10-01	2024-10-09	186002015_01133320818721
11411011003	Sample	324	B0261_MoTrPAC_Tranche2_HumanMuscle_HP-11411011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12326011003	Sample	325	B0262_MoTrPAC_Tranche2_HumanMuscle_HP-12326011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12326021003	Sample	326	B0263_MoTrPAC_Tranche2_HumanMuscle_HP-12326021003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11477011003	Sample	327	B0264_MoTrPAC_Tranche2_HumanMuscle_HP-11477011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11477021003	Sample	328	B0265_MoTrPAC_Tranche2_HumanMuscle_HP-11477021003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11477041003	Sample	329	B0266_MoTrPAC_Tranche2_HumanMuscle_HP-11477041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11477031003	Sample	330	B0267_MoTrPAC_Tranche2_HumanMuscle_HP-11477031003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11825011003	Sample	331	B0268_MoTrPAC_Tranche2_HumanMuscle_HP-11825011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11825021003	Sample	332	B0269_MoTrPAC_Tranche2_HumanMuscle_HP-11825021003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12483031003	Sample	333	B0270_MoTrPAC_Tranche2_HumanMuscle_HP-12483031003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12483011003	Sample	334	B0271_MoTrPAC_Tranche2_HumanMuscle_HP-12483011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12215041003	Sample	335	B0272_MoTrPAC_Tranche2_HumanMuscle_HP-12215041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12215011003	Sample	336	B0273_MoTrPAC_Tranche2_HumanMuscle_HP-12215011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11993021003	Sample	337	B0274_MoTrPAC_Tranche2_HumanMuscle_HP-11993021003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11993011003	Sample	338	B0275_MoTrPAC_Tranche2_HumanMuscle_HP-11993011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11725041003	Sample	339	B0276_MoTrPAC_Tranche2_HumanMuscle_HP-11725041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11725011003	Sample	340	B0277_MoTrPAC_Tranche2_HumanMuscle_HP-11725011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11942011003	Sample	341	B0278_MoTrPAC_Tranche2_HumanMuscle_HP-11942011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11942041003	Sample	342	B0279_MoTrPAC_Tranche2_HumanMuscle_HP-11942041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11945041003	Sample	343	B0280_MoTrPAC_Tranche2_HumanMuscle_HP-11945041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
QC_PREFA15	QC-DriftCorrection	344	B0280a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA15.raw	2024-10-01	2024-10-09	186002015_01133320818721
QC_PREFB15	QC-Pooled	345	B0280b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB15.raw	2024-10-01	2024-10-09	186002015_01133320818721
11945011003	Sample	346	B0281_MoTrPAC_Tranche2_HumanMuscle_HP-11945011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12133041003	Sample	347	B0282_MoTrPAC_Tranche2_HumanMuscle_HP-12133041003.raw	2024-10-07	2024-10-09	186002015_01133320818721
12133011003	Sample	348	B0283_MoTrPAC_Tranche2_HumanMuscle_HP-12133011003.raw	2024-10-07	2024-10-09	186002015_01133320818721
11600011003	Sample	349	B0284_MoTrPAC_Tranche2_HumanMuscle_HP-11600011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11600041003	Sample	350	B0285_MoTrPAC_Tranche2_HumanMuscle_HP-11600041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11916031003	Sample	351	B0286_MoTrPAC_Tranche2_HumanMuscle_HP-11916031003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11916011003	Sample	352	B0287_MoTrPAC_Tranche2_HumanMuscle_HP-11916011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11721011003	Sample	353	B0288_MoTrPAC_Tranche2_HumanMuscle_HP-11721011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11721021003	Sample	354	B0289_MoTrPAC_Tranche2_HumanMuscle_HP-11721021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11996021003	Sample	355	B0290_MoTrPAC_Tranche2_HumanMuscle_HP-11996021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11996011003	Sample	356	B0291_MoTrPAC_Tranche2_HumanMuscle_HP-11996011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11943021003	Sample	357	B0292_MoTrPAC_Tranche2_HumanMuscle_HP-11943021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11943011003	Sample	358	B0293_MoTrPAC_Tranche2_HumanMuscle_HP-11943011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11087031003	Sample	359	B0294_MoTrPAC_Tranche2_HumanMuscle_HP-11087031003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11087041003	Sample	360	B0295_MoTrPAC_Tranche2_HumanMuscle_HP-11087041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11087011003	Sample	361	B0296_MoTrPAC_Tranche2_HumanMuscle_HP-11087011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11087021003	Sample	362	B0297_MoTrPAC_Tranche2_HumanMuscle_HP-11087021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11730021003	Sample	363	B0298_MoTrPAC_Tranche2_HumanMuscle_HP-11730021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11730011003	Sample	364	B0299_MoTrPAC_Tranche2_HumanMuscle_HP-11730011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
12092011003	Sample	365	B0300_MoTrPAC_Tranche2_HumanMuscle_HP-12092011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
QC_PREFA16	QC-DriftCorrection	366	B0300a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA16.raw	2024-10-01	2024-10-10	186002015_01133320818721
QC_PREFB16	QC-Pooled	367	B0300b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB16.raw	2024-10-01	2024-10-10	186002015_01133320818721
12092041003	Sample	368	B0301_MoTrPAC_Tranche2_HumanMuscle_HP-12092041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11890021003	Sample	369	B0302_MoTrPAC_Tranche2_HumanMuscle_HP-11890021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11890011003	Sample	370	B0303_MoTrPAC_Tranche2_HumanMuscle_HP-11890011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11584011003	Sample	371	B0304_MoTrPAC_Tranche2_HumanMuscle_HP-11584011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11584021003	Sample	372	B0305_MoTrPAC_Tranche2_HumanMuscle_HP-11584021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11800011003	Sample	373	B0306_MoTrPAC_Tranche2_HumanMuscle_HP-11800011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
12168011003	Sample	374	B0307_MoTrPAC_Tranche2_HumanMuscle_HP-12168011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
12168021003	Sample	375	B0308_MoTrPAC_Tranche2_HumanMuscle_HP-12168021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11554011003	Sample	376	B0309_MoTrPAC_Tranche2_HumanMuscle_HP-11554011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11554031003	Sample	377	B0310_MoTrPAC_Tranche2_HumanMuscle_HP-11554031003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11598011003	Sample	378	B0311_MoTrPAC_Tranche2_HumanMuscle_HP-11598011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11598021003	Sample	379	B0312_MoTrPAC_Tranche2_HumanMuscle_HP-11598021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11873041003	Sample	380	B0313_MoTrPAC_Tranche2_HumanMuscle_HP-11873041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11873011003	Sample	381	B0314_MoTrPAC_Tranche2_HumanMuscle_HP-11873011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11089011003	Sample	382	B0315_MoTrPAC_Tranche2_HumanMuscle_HP-11089011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11089021003	Sample	383	B0316_MoTrPAC_Tranche2_HumanMuscle_HP-11089021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11483011003	Sample	384	B0317_MoTrPAC_Tranche2_HumanMuscle_HP-11483011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11483041003	Sample	385	B0318_MoTrPAC_Tranche2_HumanMuscle_HP-11483041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11483021003	Sample	386	B0319_MoTrPAC_Tranche2_HumanMuscle_HP-11483021003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11483031003	Sample	387	B0320_MoTrPAC_Tranche2_HumanMuscle_HP-11483031003.raw	2024-10-07	2024-10-10	186002015_01133320818721
QC_PREFA17	QC-DriftCorrection	388	B0320a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA17.raw	2024-10-01	2024-10-10	186002015_01133320818721
QC_PREFB17	QC-Pooled	389	B0320b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB17.raw	2024-10-01	2024-10-10	186002015_01133320818721
11997041003	Sample	390	B0321_MoTrPAC_Tranche2_HumanMuscle_HP-11997041003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11997011003	Sample	391	B0322_MoTrPAC_Tranche2_HumanMuscle_HP-11997011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
11848011003	Sample	392	B0323_MoTrPAC_Tranche2_HumanMuscle_HP-11848011003.raw	2024-10-07	2024-10-10	186002015_01133320818721
